ts,te,td,sa,da,sp,dp,pr,flg,fwd,stos,ipkt,ibyt,opkt,obyt,in,out,sas,das,smk,dmk,dtos,dir,nh,nhb,svln,dvln,ismc,odmc,idmc,osmc,mpls1,mpls2,mpls3,mpls4,mpls5,mpls6,mpls7,mpls8,mpls9,mpls10,cl,sl,al,ra,eng,exid,tr
2012-05-29 08:12:44,2012-05-29 08:12:45,1.600,192.168.0.250,184.82.139.38,49378,3080,TCP,...A.R..,0,0,6,304,3,120,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:52:50.500
2012-05-29 12:58:07,2012-05-29 12:58:09,1.558,192.168.0.251,184.82.139.38,50732,3178,TCP,...A.R..,0,0,6,304,3,120,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:52:58.883
2012-05-29 13:20:29,2012-05-29 13:20:29,0.000,192.168.0.251,8.8.8.8,53805,53,UDP,........,0,0,2,132,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:52:59.800
2012-05-29 15:05:38,2012-05-29 15:05:38,0.047,192.168.0.250,8.8.8.8,63577,53,UDP,........,0,0,2,130,1,81,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:53:04.550
2012-05-29 13:53:41,2012-05-29 13:53:41,0.050,192.168.0.251,8.8.8.8,64365,53,UDP,........,0,0,2,130,1,81,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:53:01.192
2012-05-29 09:28:21,2012-05-29 09:28:30,8.998,192.168.0.250,184.82.139.38,49680,3080,TCP,......S.,0,0,6,304,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:52:52.058
2012-05-29 09:21:33,2012-05-29 09:21:35,1.612,192.168.0.251,184.82.139.38,49648,3080,TCP,...A.R..,0,0,6,304,3,120,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:52:51.958
2012-05-29 15:46:39,2012-05-29 15:46:40,1.537,192.168.0.250,184.82.139.38,51728,3178,TCP,...A.R..,0,0,6,304,3,120,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:53:07.116
2012-05-29 15:41:41,2012-05-29 15:41:42,0.052,192.168.0.250,8.8.8.8,51929,53,UDP,........,0,0,2,130,1,81,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:53:06.708
2012-05-29 11:44:05,2012-05-29 11:44:06,1.590,192.168.0.251,184.82.139.38,50311,3080,TCP,...A.R..,0,0,6,304,3,120,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:52:56.275
2012-05-29 15:07:39,2012-05-29 15:07:39,0.066,192.168.0.251,8.8.8.8,53863,53,UDP,........,0,0,2,130,1,81,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:53:04.550
2012-05-29 14:31:45,2012-05-29 14:31:45,0.070,192.168.0.251,8.8.8.8,57745,53,UDP,........,0,0,2,130,1,81,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:53:02.933
2012-05-29 12:10:56,2012-05-29 12:10:58,1.590,192.168.0.251,184.82.139.38,50435,3080,TCP,...A.R..,0,0,6,304,3,120,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:52:57.300
2012-05-29 15:40:41,2012-05-29 15:40:43,1.525,192.168.0.250,184.82.139.38,51693,3080,TCP,...A.R..,0,0,6,304,3,120,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:53:06.708
2012-05-29 13:56:42,2012-05-29 13:56:49,6.487,192.168.0.251,46.105.227.69,51137,80,TCP,...AP.SF,0,0,12,934,5,373,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:53:01.425
2012-05-29 10:52:43,2012-05-29 10:52:43,0.049,192.168.0.250,8.8.8.8,50940,53,UDP,........,0,0,2,130,1,81,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:52:54.049
2012-05-29 15:22:38,2012-05-29 15:22:40,1.522,192.168.0.250,184.82.139.38,51584,3178,TCP,...A.R..,0,0,6,304,3,120,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:53:05.208
2012-05-29 15:48:22,2012-05-29 15:48:23,1.540,192.168.0.251,184.82.139.38,51918,3080,TCP,...A.R..,0,0,6,304,3,120,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:53:07.116
2012-05-29 13:46:46,2012-05-29 13:46:46,0.049,192.168.0.250,8.8.8.8,64931,53,UDP,........,0,0,2,130,1,81,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:53:00.983
2012-05-29 09:27:36,2012-05-29 09:27:37,1.574,192.168.0.250,184.82.139.38,49677,3080,TCP,...A.R..,0,0,6,304,3,120,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:52:52.058
2012-05-29 08:54:45,2012-05-29 08:54:45,0.049,192.168.0.251,8.8.8.8,50747,53,UDP,........,0,0,2,130,1,81,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:52:51.358
2012-05-29 15:12:08,2012-05-29 15:12:11,2.294,192.168.0.250,184.82.139.38,51521,3178,TCP,...A.R..,0,0,6,304,3,120,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:53:04.750
2012-05-29 16:18:09,2012-05-29 16:18:11,1.573,192.168.0.250,184.82.139.38,51929,3178,TCP,......S.,0,0,6,304,3,120,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:53:09.608
2012-05-29 15:48:57,2012-05-29 15:48:57,0.048,192.168.0.251,8.8.8.8,53831,53,UDP,........,0,0,2,132,1,82,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:53:07.116
2012-05-29 11:16:00,2012-05-29 11:16:02,1.574,192.168.0.250,184.82.139.38,50110,3080,TCP,...A.R..,0,0,6,304,3,120,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:52:55.117
2012-05-29 16:04:39,2012-05-29 16:04:39,0.048,192.168.0.250,8.8.8.8,57288,53,UDP,........,0,0,2,130,1,81,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:53:08.341
2012-05-29 12:23:33,2012-05-29 12:23:33,0.050,192.168.0.251,8.8.8.8,61921,53,UDP,........,0,0,2,130,1,81,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:52:57.667
2012-05-29 09:54:23,2012-05-29 09:54:24,1.520,192.168.0.250,184.82.139.38,49784,3080,TCP,...A.R..,0,0,6,304,3,120,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:52:52.708
2012-05-29 15:55:07,2012-05-29 15:55:09,1.544,192.168.0.251,184.82.139.38,51966,3080,TCP,...A.R..,0,0,6,304,3,120,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:53:07.916
2012-05-29 15:13:49,2012-05-29 16:17:43,3833.998,192.168.0.251,8.8.8.8,55330,53,UDP,........,0,0,4,262,2,163,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:53:04.750
2012-05-29 13:49:46,2012-05-29 13:49:46,0.049,192.168.0.250,8.8.8.8,55819,53,UDP,........,0,0,2,130,1,81,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:53:00.983
2012-05-29 12:41:55,2012-05-29 12:41:57,1.589,192.168.0.250,184.82.139.38,50621,3080,TCP,...A.R..,0,0,6,304,3,120,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:52:58.367
2012-05-29 11:45:36,2012-05-29 11:45:36,0.049,192.168.0.250,8.8.8.8,55663,53,UDP,........,0,0,2,130,1,81,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:52:56.275
2012-05-29 13:34:25,2012-05-29 13:34:25,0.049,192.168.0.251,8.8.8.8,60962,53,UDP,........,0,0,2,130,1,81,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:53:00.308
2012-05-29 14:37:06,2012-05-29 14:37:06,0.052,192.168.0.250,8.8.8.8,50398,53,UDP,........,0,0,2,130,1,81,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:53:03.192
2012-05-29 10:33:55,2012-05-29 10:33:56,1.572,192.168.0.251,184.82.139.38,49937,3080,TCP,...A.R..,0,0,6,304,3,120,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:52:53.658
2012-05-29 12:48:37,2012-05-29 12:48:38,1.583,192.168.0.250,184.82.139.38,50661,3178,TCP,...A.R..,0,0,6,304,3,120,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:52:58.533
2012-05-29 08:10:44,2012-05-29 08:10:45,1.573,192.168.0.250,184.82.139.38,49370,3080,TCP,...A.R..,0,0,6,304,3,120,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:52:50.500
2012-05-29 10:29:39,2012-05-29 10:29:39,0.050,192.168.0.251,8.8.8.8,54307,53,UDP,........,0,0,2,130,1,81,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:52:53.392
2012-05-29 13:34:00,2012-05-29 13:34:00,0.049,192.168.0.250,8.8.8.8,49399,53,UDP,........,0,0,2,130,1,81,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:53:00.308
2012-05-29 12:58:57,2012-05-29 12:58:59,1.612,192.168.0.250,184.82.139.38,50723,3080,TCP,...A.R..,0,0,6,304,3,120,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:52:59.058
2012-05-29 12:36:23,2012-05-29 12:36:23,0.046,192.168.0.251,8.8.8.8,54201,53,UDP,........,0,0,2,132,1,82,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:52:58.200
2012-05-29 10:23:11,2012-05-29 10:23:11,0.080,192.168.0.250,8.8.8.8,62449,53,UDP,........,0,0,2,130,1,81,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:52:53.275
2012-05-29 13:06:52,2012-05-29 13:06:54,1.593,192.168.0.251,184.82.139.38,50790,3080,TCP,...A.R..,0,0,6,304,3,120,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:52:59.258
2012-05-29 15:43:21,2012-05-29 15:43:21,0.050,192.168.0.251,8.8.8.8,64025,53,UDP,........,0,0,2,130,1,81,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:53:06.708
2012-05-29 14:07:13,2012-05-29 14:07:14,1.584,192.168.0.251,184.82.139.38,51212,3080,TCP,...A.R..,0,0,6,304,3,120,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:53:01.858
2012-05-29 14:19:19,2012-05-29 14:19:19,0.049,192.168.0.250,8.8.8.8,63573,53,UDP,........,0,0,2,130,1,81,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:53:02.308
2012-05-29 15:46:42,2012-05-29 15:46:44,1.509,192.168.0.250,184.82.139.38,51729,3080,TCP,...A.R..,0,0,6,304,3,120,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:53:07.116
2012-05-29 08:12:57,2012-05-29 08:12:57,0.050,192.168.0.251,8.8.8.8,63863,53,UDP,........,0,0,2,130,1,81,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:52:50.500
2012-05-29 13:33:15,2012-05-29 13:33:17,1.569,192.168.0.250,184.82.139.38,50929,3080,TCP,......S.,0,0,6,304,3,120,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:53:00.308
2012-05-29 13:08:52,2012-05-29 13:08:52,0.050,192.168.0.251,8.8.8.8,60814,53,UDP,........,0,0,2,130,1,81,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:52:59.258
2012-05-29 15:18:38,2012-05-29 15:18:47,9.007,192.168.0.250,184.82.139.38,51560,3178,TCP,......S.,0,0,6,304,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:53:05.000
2012-05-29 07:55:55,2012-05-29 07:55:57,1.558,192.168.0.251,184.82.139.38,49306,3080,TCP,...A.R..,0,0,6,304,3,120,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:52:50.200
